EmployeeID,Age,Department,JobRole,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,TrainingTimesLastYear,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,Cluster,CareerPathSegment,PromotionGapRiskScore,Attrition,JobSatisfaction,EnvironmentSatisfaction
191,38,Research & Development,Manufacturing Director,7,7,1,3,7,0.14285714285714285,1.0,0.42857142857142855,1.0,2,High-Risk Stagnation Profile,Medium,0,4,4
192,27,Research & Development,Manufacturing Director,2,2,2,1,0,1.0,1.0,0.5,0.0,4,Promotion-Stalled Employees,High,0,1,3
193,49,Research & Development,Manufacturing Director,7,7,1,0,7,0.14285714285714285,1.0,0.0,1.0,2,High-Risk Stagnation Profile,High,0,4,4
194,34,Research & Development,Research Scientist,5,3,2,4,0,0.4,0.6,0.8,0.0,3,Fast-Track Performers,Medium,0,3,4
195,40,Research & Development,Laboratory Technician,7,2,3,2,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.0,3,Fast-Track Performers,Medium,0,4,3
196,38,Research & Development,Healthcare Representative,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,1,1,2
197,29,Sales,Sales Executive,10,4,1,3,9,0.1,0.4,0.3,0.9,2,High-Risk Stagnation Profile,Medium,1,4,2
198,22,Research & Development,Research Scientist,4,2,2,2,2,0.5,0.5,0.5,0.5,3,Fast-Track Performers,Medium,0,2,4
199,36,Research & Development,Laboratory Technician,8,1,1,2,7,0.125,0.125,0.25,0.875,3,Fast-Track Performers,Medium,0,4,2
200,40,Research & Development,Healthcare Representative,3,2,0,5,2,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,3,Fast-Track Performers,Medium,0,4,4
201,46,Research & Development,Healthcare Representative,4,2,0,3,3,0.0,0.5,0.75,0.75,3,Fast-Track Performers,Low,0,1,4
202,32,Sales,Sales Executive,14,8,9,2,8,0.6428571428571429,0.5714285714285714,0.14285714285714285,0.5714285714285714,0,High-Risk Stagnation Profile,High,1,4,4
203,30,Research & Development,Manufacturing Director,11,8,5,2,8,0.45454545454545453,0.7272727272727273,0.18181818181818182,0.7272727272727273,0,High-Risk Stagnation Profile,High,0,3,3
204,27,Sales,Sales Executive,7,7,0,2,7,0.0,1.0,0.2857142857142857,1.0,2,High-Risk Stagnation Profile,High,0,3,4
205,51,Research & Development,Research Director,10,9,4,5,7,0.4,0.9,0.5,0.7,2,High-Risk Stagnation Profile,High,0,2,2
206,30,Research & Development,Research Scientist,5,2,0,5,4,0.0,0.4,1.0,0.8,3,Fast-Track Performers,Low,1,1,4
207,41,Sales,Manager,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,0,4,4
208,30,Sales,Sales Executive,6,3,0,5,1,0.0,0.5,0.8333333333333334,0.16666666666666666,3,Fast-Track Performers,Low,1,1,3
209,29,Research & Development,Research Scientist,6,2,1,1,5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,3,Fast-Track Performers,Medium,1,3,3
210,45,Sales,Sales Executive,19,7,12,2,8,0.631578947368421,0.3684210526315789,0.10526315789473684,0.42105263157894735,0,High-Risk Stagnation Profile,High,0,4,4
211,54,Sales,Sales Executive,6,2,0,4,5,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333334,3,Fast-Track Performers,Low,0,1,4
212,36,Research & Development,Laboratory Technician,13,11,3,3,7,0.23076923076923078,0.8461538461538461,0.23076923076923078,0.5384615384615384,2,High-Risk Stagnation Profile,High,0,2,4
213,33,Research & Development,Research Scientist,3,2,1,3,1,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,3,Fast-Track Performers,Medium,0,2,3
214,37,Research & Development,Research Director,10,8,0,1,7,0.0,0.8,0.1,0.7,2,High-Risk Stagnation Profile,High,0,4,2
215,38,Sales,Sales Executive,16,10,5,6,13,0.3125,0.625,0.375,0.8125,2,High-Risk Stagnation Profile,High,0,3,1
216,31,Research & Development,Manufacturing Director,5,4,1,2,4,0.2,0.8,0.4,0.8,3,Fast-Track Performers,Medium,0,3,3
217,59,Research & Development,Research Scientist,1,0,0,6,0,0.0,0.0,6.0,0.0,1,Early-Career Explorers,Low,0,4,3
218,37,Sales,Sales Representative,9,8,5,2,8,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.8888888888888888,0,High-Risk Stagnation Profile,High,0,4,1
219,29,Sales,Sales Executive,11,10,4,5,1,0.36363636363636365,0.9090909090909091,0.45454545454545453,0.09090909090909091,2,High-Risk Stagnation Profile,High,0,4,2
220,35,Sales,Sales Executive,10,7,0,3,8,0.0,0.7,0.3,0.8,2,High-Risk Stagnation Profile,Medium,0,3,3
221,29,Research & Development,Research Scientist,4,3,0,3,1,0.0,0.75,0.75,0.25,3,Fast-Track Performers,Medium,1,4,3
222,52,Research & Development,Laboratory Technician,2,2,2,3,2,1.0,1.0,1.5,1.0,4,Promotion-Stalled Employees,High,0,4,3
223,42,Research & Development,Manager,22,17,11,3,15,0.5,0.7727272727272727,0.13636363636363635,0.6818181818181818,0,High-Risk Stagnation Profile,High,0,4,3
224,59,Human Resources,Human Resources,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,0,3,2
225,33,Research & Development,Laboratory Technician,5,4,0,2,4,0.0,0.8,0.4,0.8,3,Fast-Track Performers,Medium,1,4,3
226,43,Sales,Manager,17,13,1,3,9,0.058823529411764705,0.7647058823529411,0.17647058823529413,0.5294117647058824,2,High-Risk Stagnation Profile,High,0,4,4
227,33,Research & Development,Laboratory Technician,9,7,1,3,7,0.1111111111111111,0.7777777777777778,0.3333333333333333,0.7777777777777778,2,High-Risk Stagnation Profile,Medium,1,1,1
228,32,Sales,Sales Representative,4,3,1,5,2,0.25,0.75,1.25,0.5,3,Fast-Track Performers,Medium,0,2,3
229,32,Research & Development,Laboratory Technician,3,2,1,2,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,Fast-Track Performers,Medium,1,3,4
230,39,Research & Development,Laboratory Technician,3,2,1,1,2,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,Fast-Track Performers,Medium,0,3,3
231,32,Sales,Sales Executive,3,2,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,Promotion-Stalled Employees,High,0,4,3
232,41,Research & Development,Research Scientist,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,0,1,3
233,40,Research & Development,Research Scientist,9,8,4,3,7,0.4444444444444444,0.8888888888888888,0.3333333333333333,0.7777777777777778,2,High-Risk Stagnation Profile,High,0,4,1
234,45,Research & Development,Manager,24,0,1,2,7,0.041666666666666664,0.0,0.08333333333333333,0.2916666666666667,2,High-Risk Stagnation Profile,Medium,0,4,3
235,31,Research & Development,Research Director,2,2,2,3,2,1.0,1.0,1.5,1.0,4,Promotion-Stalled Employees,High,0,3,2
236,33,Research & Development,Research Scientist,2,2,0,2,2,0.0,1.0,1.0,1.0,3,Fast-Track Performers,Medium,0,4,3
237,34,Research & Development,Manufacturing Director,11,9,5,3,9,0.45454545454545453,0.8181818181818182,0.2727272727272727,0.8181818181818182,2,High-Risk Stagnation Profile,High,0,1,4
238,37,Research & Development,Research Scientist,3,1,0,2,2,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,3,Fast-Track Performers,Low,0,1,3
239,45,Research & Development,Manufacturing Director,3,2,0,1,2,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,Fast-Track Performers,Medium,0,3,1
240,37,Research & Development,Manufacturing Director,1,0,0,5,0,0.0,0.0,5.0,0.0,1,Early-Career Explorers,Low,1,3,1
241,39,Research & Development,Healthcare Representative,19,6,11,1,8,0.5789473684210527,0.3157894736842105,0.05263157894736842,0.42105263157894735,0,High-Risk Stagnation Profile,High,0,3,3
242,29,Research & Development,Research Scientist,6,5,1,1,5,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,3,Fast-Track Performers,Medium,0,4,3
243,42,Research & Development,Research Scientist,3,2,0,1,2,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,3,Fast-Track Performers,Medium,0,1,4
244,29,Sales,Sales Executive,3,2,0,2,2,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,Fast-Track Performers,Medium,0,4,4
245,25,Research & Development,Manufacturing Director,4,2,1,3,2,0.25,0.5,0.75,0.5,3,Fast-Track Performers,Low,0,3,1
246,42,Research & Development,Laboratory Technician,9,6,7,4,8,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.8888888888888888,0,High-Risk Stagnation Profile,High,0,1,4
247,40,Research & Development,Research Director,21,7,3,5,9,0.14285714285714285,0.3333333333333333,0.23809523809523808,0.42857142857142855,2,High-Risk Stagnation Profile,Medium,0,3,1
248,51,Research & Development,Research Scientist,1,0,0,0,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,4,3
249,31,Research & Development,Laboratory Technician,5,4,1,2,4,0.2,0.8,0.4,0.8,3,Fast-Track Performers,Medium,1,2,3
250,32,Research & Development,Laboratory Technician,5,1,0,3,3,0.0,0.2,0.6,0.6,3,Fast-Track Performers,Low,0,2,2
251,38,Sales,Sales Executive,8,7,7,0,5,0.875,0.875,0.0,0.625,0,High-Risk Stagnation Profile,High,0,4,4
252,32,Research & Development,Laboratory Technician,6,2,0,5,4,0.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,3,Fast-Track Performers,Low,0,1,4
253,46,Sales,Manager,7,7,7,2,7,1.0,1.0,0.2857142857142857,1.0,0,High-Risk Stagnation Profile,High,0,2,3
254,28,Research & Development,Laboratory Technician,0,0,0,5,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,1,3,1
255,29,Sales,Sales Executive,0,0,0,2,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,2,1
256,31,Research & Development,Healthcare Representative,9,0,7,2,8,0.7777777777777778,0.0,0.2222222222222222,0.8888888888888888,0,High-Risk Stagnation Profile,High,0,4,2
257,25,Research & Development,Healthcare Representative,6,3,1,2,5,0.16666666666666666,0.5,0.3333333333333333,0.8333333333333334,3,Fast-Track Performers,Low,0,1,2
258,45,Research & Development,Healthcare Representative,20,7,4,2,10,0.2,0.35,0.1,0.5,2,High-Risk Stagnation Profile,Medium,0,4,3
259,36,Research & Development,Laboratory Technician,15,13,10,4,11,0.6666666666666666,0.8666666666666667,0.26666666666666666,0.7333333333333333,0,High-Risk Stagnation Profile,High,0,4,4
260,47,Research & Development,Manager,10,7,9,2,9,0.9,0.7,0.2,0.9,0,High-Risk Stagnation Profile,High,1,2,1
261,28,Research & Development,Research Scientist,5,2,0,3,4,0.0,0.4,0.6,0.8,3,Fast-Track Performers,Low,0,4,4
262,37,Sales,Sales Executive,5,4,0,5,1,0.0,0.8,1.0,0.2,3,Fast-Track Performers,Medium,0,4,3
263,21,Research & Development,Research Scientist,3,2,1,4,0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,3,Fast-Track Performers,Medium,0,3,4
264,37,Research & Development,Research Director,5,2,0,2,2,0.0,0.4,0.4,0.4,3,Fast-Track Performers,Low,0,4,1
265,35,Research & Development,Manager,7,7,6,6,2,0.8571428571428571,1.0,0.8571428571428571,0.2857142857142857,0,High-Risk Stagnation Profile,High,0,2,2
266,38,Sales,Sales Executive,8,0,7,3,7,0.875,0.0,0.375,0.875,0,High-Risk Stagnation Profile,High,0,1,1
267,26,Research & Development,Manufacturing Director,6,5,1,6,4,0.16666666666666666,0.8333333333333334,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,0,2,3
268,50,Research & Development,Research Director,10,4,1,4,6,0.1,0.4,0.4,0.6,3,Fast-Track Performers,Low,0,2,1
269,53,Research & Development,Research Director,5,3,1,5,3,0.2,0.6,1.0,0.6,3,Fast-Track Performers,Low,0,3,3
270,42,Sales,Sales Executive,20,16,11,3,6,0.55,0.8,0.15,0.3,0,High-Risk Stagnation Profile,High,0,3,2
271,29,Sales,Sales Executive,10,7,0,3,9,0.0,0.7,0.3,0.9,2,High-Risk Stagnation Profile,Medium,0,4,2
272,55,Research & Development,Laboratory Technician,10,7,0,4,8,0.0,0.7,0.4,0.8,2,High-Risk Stagnation Profile,Medium,0,4,2
273,26,Research & Development,Healthcare Representative,5,3,3,3,3,0.6,0.6,0.6,0.6,3,Fast-Track Performers,Medium,0,1,1
274,37,Research & Development,Research Scientist,17,12,5,3,7,0.29411764705882354,0.7058823529411765,0.17647058823529413,0.4117647058823529,2,High-Risk Stagnation Profile,High,0,4,4
275,44,Research & Development,Laboratory Technician,1,0,0,0,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,1,3,4
276,38,Research & Development,Healthcare Representative,2,2,1,2,2,0.5,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,0,4,4
277,26,Research & Development,Laboratory Technician,3,2,0,2,2,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,Fast-Track Performers,Medium,1,2,1
278,28,Research & Development,Research Scientist,5,3,0,3,2,0.0,0.6,0.6,0.4,3,Fast-Track Performers,Low,0,4,4
279,49,Research & Development,Research Director,3,2,1,4,2,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666,3,Fast-Track Performers,Medium,0,1,3
280,36,Research & Development,Research Scientist,8,0,7,2,7,0.875,0.0,0.25,0.875,0,High-Risk Stagnation Profile,High,0,2,3
281,31,Sales,Sales Representative,2,2,2,5,2,1.0,1.0,2.5,1.0,4,Promotion-Stalled Employees,High,0,2,4
282,26,Sales,Sales Executive,8,7,7,0,4,0.875,0.875,0.0,0.5,0,High-Risk Stagnation Profile,High,1,4,4
283,37,Research & Development,Research Scientist,4,2,1,3,2,0.25,0.5,0.75,0.5,3,Fast-Track Performers,Low,0,4,2
284,42,Sales,Sales Executive,20,4,4,2,8,0.2,0.2,0.1,0.4,2,High-Risk Stagnation Profile,Medium,0,2,3
285,18,Research & Development,Laboratory Technician,0,0,0,2,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,1,3,3
286,35,Sales,Sales Executive,11,9,6,3,9,0.5454545454545454,0.8181818181818182,0.2727272727272727,0.8181818181818182,0,High-Risk Stagnation Profile,High,0,2,3
287,36,Research & Development,Laboratory Technician,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,0,4,3
288,51,Research & Development,Manufacturing Director,4,1,1,3,2,0.25,0.25,0.75,0.5,3,Fast-Track Performers,Low,0,2,4
289,41,Sales,Manager,22,10,0,2,4,0.0,0.45454545454545453,0.09090909090909091,0.18181818181818182,2,High-Risk Stagnation Profile,Medium,0,2,4
290,18,Sales,Sales Representative,0,0,0,2,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,3,4
291,28,Research & Development,Healthcare Representative,8,3,0,2,7,0.0,0.375,0.25,0.875,3,Fast-Track Performers,Medium,0,1,2
292,31,Sales,Sales Executive,8,7,7,3,7,0.875,0.875,0.375,0.875,0,High-Risk Stagnation Profile,High,0,4,2
293,39,Research & Development,Healthcare Representative,18,10,3,5,7,0.16666666666666666,0.5555555555555556,0.2777777777777778,0.3888888888888889,2,High-Risk Stagnation Profile,Medium,0,4,3
294,36,Research & Development,Laboratory Technician,9,8,0,3,8,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,2,High-Risk Stagnation Profile,Medium,0,2,2
295,32,Sales,Sales Executive,13,8,4,3,8,0.3076923076923077,0.6153846153846154,0.23076923076923078,0.6153846153846154,2,High-Risk Stagnation Profile,High,0,3,4
296,38,Research & Development,Research Director,10,8,0,2,1,0.0,0.8,0.2,0.1,3,Fast-Track Performers,Medium,0,2,1
297,58,Research & Development,Healthcare Representative,5,3,1,2,2,0.2,0.6,0.4,0.4,3,Fast-Track Performers,Low,0,3,4
298,31,Research & Development,Research Scientist,5,2,0,4,3,0.0,0.4,0.8,0.6,3,Fast-Track Performers,Low,0,4,3
299,31,Human Resources,Human Resources,2,2,1,1,0,0.5,1.0,0.5,0.0,3,Fast-Track Performers,Medium,0,1,1
300,45,Research & Development,Laboratory Technician,24,9,9,2,11,0.375,0.375,0.08333333333333333,0.4583333333333333,0,High-Risk Stagnation Profile,High,0,1,1
301,31,Research & Development,Research Scientist,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,0,4,3
302,33,Research & Development,Manager,10,6,8,2,8,0.8,0.6,0.2,0.8,0,High-Risk Stagnation Profile,High,0,2,4
303,39,Research & Development,Manager,21,9,11,3,10,0.5238095238095238,0.42857142857142855,0.14285714285714285,0.47619047619047616,0,High-Risk Stagnation Profile,High,0,1,3
304,43,Research & Development,Laboratory Technician,8,7,1,5,7,0.125,0.875,0.625,0.875,2,High-Risk Stagnation Profile,Medium,0,4,3
305,49,Research & Development,Healthcare Representative,7,1,0,2,7,0.0,0.14285714285714285,0.2857142857142857,1.0,3,Fast-Track Performers,Medium,0,3,3
306,52,Research & Development,Research Scientist,8,2,7,3,7,0.875,0.25,0.375,0.875,0,High-Risk Stagnation Profile,High,1,2,3
307,27,Research & Development,Research Scientist,4,3,1,2,2,0.25,0.75,0.5,0.5,3,Fast-Track Performers,Medium,0,2,3
308,32,Sales,Sales Executive,13,12,11,2,9,0.8461538461538461,0.9230769230769231,0.15384615384615385,0.6923076923076923,0,High-Risk Stagnation Profile,High,0,2,3
309,27,Sales,Sales Executive,5,4,0,3,4,0.0,0.8,0.6,0.8,3,Fast-Track Performers,Medium,0,3,4
310,31,Sales,Sales Executive,7,7,1,3,7,0.14285714285714285,1.0,0.42857142857142855,1.0,2,High-Risk Stagnation Profile,Medium,0,4,4
311,32,Research & Development,Research Scientist,7,7,0,0,7,0.0,1.0,0.0,1.0,2,High-Risk Stagnation Profile,High,0,4,1
312,28,Research & Development,Research Scientist,3,2,2,4,2,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.6666666666666666,4,Promotion-Stalled Employees,High,1,4,1
313,30,Research & Development,Research Scientist,10,8,1,2,9,0.1,0.8,0.2,0.9,2,High-Risk Stagnation Profile,High,0,4,4
314,31,Research & Development,Manufacturing Director,10,9,8,2,9,0.8,0.9,0.2,0.9,0,High-Risk Stagnation Profile,High,0,3,3
315,39,Research & Development,Manager,21,9,13,2,3,0.6190476190476191,0.42857142857142855,0.09523809523809523,0.14285714285714285,0,High-Risk Stagnation Profile,High,0,4,3
316,39,Sales,Sales Executive,1,0,0,3,0,0.0,0.0,3.0,0.0,1,Early-Career Explorers,Low,1,3,4
317,33,Sales,Sales Executive,7,7,0,6,1,0.0,1.0,0.8571428571428571,0.14285714285714285,3,Fast-Track Performers,Medium,0,4,2
318,47,Research & Development,Research Director,3,2,1,2,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,3,Fast-Track Performers,Medium,0,3,4
319,43,Research & Development,Laboratory Technician,9,7,0,3,0,0.0,0.7777777777777778,0.3333333333333333,0.0,3,Fast-Track Performers,Medium,0,3,3
320,27,Sales,Sales Executive,5,4,1,0,4,0.2,0.8,0.0,0.8,3,Fast-Track Performers,Medium,0,2,3
321,54,Research & Development,Research Scientist,4,3,0,4,3,0.0,0.75,1.0,0.75,3,Fast-Track Performers,Medium,0,3,4
322,43,Research & Development,Healthcare Representative,1,0,0,1,0,0.0,0.0,1.0,0.0,1,Early-Career Explorers,Low,0,1,3
323,45,Research & Development,Research Scientist,10,9,9,3,8,0.9,0.9,0.3,0.8,0,High-Risk Stagnation Profile,High,0,4,4
324,40,Sales,Sales Executive,4,3,0,2,2,0.0,0.75,0.5,0.5,3,Fast-Track Performers,Medium,0,4,2
325,29,Research & Development,Laboratory Technician,7,7,0,4,7,0.0,1.0,0.5714285714285714,1.0,2,High-Risk Stagnation Profile,Medium,1,1,2
326,29,Research & Development,Laboratory Technician,3,2,2,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,Promotion-Stalled Employees,High,0,4,2
327,30,Sales,Sales Executive,10,9,1,2,2,0.1,0.9,0.2,0.2,2,High-Risk Stagnation Profile,High,0,3,4
328,27,Sales,Sales Executive,8,7,0,3,7,0.0,0.875,0.375,0.875,2,High-Risk Stagnation Profile,Medium,0,2,2
329,37,Research & Development,Manufacturing Director,6,2,0,2,4,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,3,Fast-Track Performers,Low,0,4,4
330,38,Research & Development,Research Director,11,10,2,3,9,0.18181818181818182,0.9090909090909091,0.2727272727272727,0.8181818181818182,2,High-Risk Stagnation Profile,High,0,4,3
331,31,Research & Development,Manufacturing Director,11,9,4,2,10,0.36363636363636365,0.8181818181818182,0.18181818181818182,0.9090909090909091,2,High-Risk Stagnation Profile,High,0,4,3
332,29,Sales,Sales Executive,7,7,1,2,7,0.14285714285714285,1.0,0.2857142857142857,1.0,2,High-Risk Stagnation Profile,High,0,2,4
333,35,Research & Development,Manufacturing Director,16,6,0,5,13,0.0,0.375,0.3125,0.8125,2,High-Risk Stagnation Profile,Medium,0,2,3
334,23,Research & Development,Research Scientist,4,2,0,2,2,0.0,0.5,0.5,0.5,3,Fast-Track Performers,Low,0,4,3
335,41,Research & Development,Manufacturing Director,5,4,1,3,2,0.2,0.8,0.6,0.4,3,Fast-Track Performers,Medium,0,2,4
336,47,Sales,Sales Representative,0,0,0,3,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,3,2
337,42,Research & Development,Research Director,1,0,0,2,0,0.0,0.0,2.0,0.0,1,Early-Career Explorers,Low,0,4,1
338,29,Sales,Sales Executive,4,3,0,3,2,0.0,0.75,0.75,0.5,3,Fast-Track Performers,Medium,0,3,4
339,42,Human Resources,Human Resources,3,2,1,5,0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,1,Early-Career Explorers,Medium,0,3,3
340,32,Research & Development,Laboratory Technician,8,0,0,4,7,0.0,0.0,0.5,0.875,3,Fast-Track Performers,Low,0,2,3
341,48,Sales,Manager,0,0,0,3,0,0.0,0.0,0.0,0.0,1,Early-Career Explorers,Medium,0,3,1
342,37,Research & Development,Research Scientist,7,7,6,2,7,0.8571428571428571,1.0,0.2857142857142857,1.0,0,High-Risk Stagnation Profile,High,0,1,3
343,30,Sales,Sales Executive,2,2,2,2,2,1.0,1.0,1.0,1.0,4,Promotion-Stalled Employees,High,0,3,4
344,26,Sales,Sales Executive,8,7,7,3,7,0.875,0.875,0.375,0.875,0,High-Risk Stagnation Profile,High,0,3,3
345,42,Research & Development,Healthcare Representative,1,0,0,6,0,0.0,0.0,6.0,0.0,1,Early-Career Explorers,Low,0,4,1
346,21,Sales,Sales Representative,3,2,1,3,2,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,3,Fast-Track Performers,Medium,1,2,1
